Date,GBPUSD=X,EURUSD=X
2021-09-09,1.3767657279968262,1.1819101572036743
2021-09-10,1.3839681148529053,1.1825922727584839
2021-09-13,1.3840830326080322,1.1811953783035278
2021-09-14,1.3838149309158325,1.1811953783035278
2021-09-15,1.381024718284607,1.1804981231689453
2021-09-16,1.3848881721496582,1.1819995641708374
2021-09-17,1.3797005414962769,1.176747441291809
2021-09-20,1.3729662895202637,1.1729930639266968
2021-09-21,1.366269588470459,1.1730204820632935
2021-09-22,1.3657469749450684,1.17229163646698
2021-09-23,1.3617113828659058,1.168770432472229
2021-09-24,1.3722503185272217,1.1740258932113647
2021-09-27,1.3669044971466064,1.1723054647445679
2021-09-28,1.3701633214950562,1.1696795225143433
2021-09-29,1.354224443435669,1.1686338186264038
2021-09-30,1.3426424264907837,1.1601601839065552
2021-10-01,1.346982717514038,1.1574475765228271
2021-10-04,1.3570915460586548,1.160725712776184
2021-10-05,1.3607479333877563,1.1618449687957764
2021-10-06,1.3627691268920898,1.1596084833145142
2021-10-07,1.3592127561569214,1.1555349826812744
2021-10-08,1.3620266914367676,1.1559758186340332
2021-10-11,1.361655831336975,1.1566041707992554
2021-10-12,1.3590649366378784,1.1553747653961182
2021-10-13,1.3578838109970093,1.15340256690979
2021-10-14,1.366923213005066,1.1599582433700562
2021-10-15,1.3668859004974365,1.159151554107666
2021-10-18,1.376159429550171,1.1597026586532593
2021-10-19,1.373645305633545,1.161386251449585
2021-10-20,1.3793197870254517,1.1631964445114136
2021-10-21,1.3822999000549316,1.1655012369155884
2021-10-22,1.379120111465454,1.1625338792800903
2021-10-25,1.3762730360031128,1.1640088558197021
2021-10-26,1.37644362449646,1.161170482635498
2021-10-27,1.3766140937805176,1.1598236560821533
2021-10-28,1.3732868432998657,1.1600120067596436
2021-10-29,1.380071759223938,1.1683608293533325
2021-11-01,1.36832594871521,1.1556684970855713
2021-11-02,1.365541934967041,1.1599582433700562
2021-11-03,1.3617392778396606,1.1579434871673584
2021-11-04,1.3694878816604614,1.1615750789642334
2021-11-05,1.3508602380752563,1.1555349826812744
2021-11-08,1.349127173423767,1.1568851470947266
2021-11-09,1.3564507961273193,1.159151554107666
2021-11-10,1.3560001850128174,1.1595547199249268
2021-11-11,1.3412736654281616,1.148593544960022
2021-11-12,1.3366482257843018,1.145081877708435
2021-11-15,1.341705560684204,1.144164800643921
2021-11-16,1.3408420085906982,1.1366478204727173
2021-11-17,1.3424620628356934,1.1321182250976562
2021-11-18,1.34916353225708,1.1321182250976562
2021-11-19,1.3499648571014404,1.1368415355682373
2021-11-22,1.3434540033340454,1.1275737285614014
2021-11-23,1.3397642374038696,1.12421452999115
2021-11-24,1.337595820426941,1.1244926452636719
2021-11-25,1.333066701889038,1.1202975511550903
2021-11-26,1.331416130065918,1.1209630966186523
2021-11-29,1.334098219871521,1.1293182373046875
2021-11-30,1.3315047025680542,1.1293437480926514
2021-12-01,1.3295927047729492,1.1330289840698242
2021-12-02,1.3280000686645508,1.1319515705108643
2021-12-03,1.3299994468688965,1.1306205987930298
2021-12-06,1.3237318992614746,1.1304799318313599
2021-12-07,1.326435923576355,1.128668189048767
2021-12-08,1.3246086835861206,1.1276500225067139
2021-12-09,1.3210039138793945,1.1345586776733398
2021-12-10,1.3224014043807983,1.1293309926986694
2021-12-13,1.3257148265838623,1.131183385848999
2021-12-14,1.3213530778884888,1.1285407543182373
2021-12-15,1.323050618171692,1.1261261701583862
2021-12-16,1.3263126611709595,1.1290758848190308
2021-12-17,1.3323739767074585,1.1334141492843628
2021-12-20,1.3229438066482544,1.1243535280227661
2021-12-21,1.3210004568099976,1.1277517080307007
2021-12-22,1.3269639015197754,1.128757357597351
2021-12-23,1.3352025747299194,1.1328877210617065
2021-12-24,1.3406623601913452,1.132733702659607
2021-12-27,1.3404303789138794,1.1324259042739868
2021-12-28,1.3426964282989502,1.130454421043396
